case	mut	top	len	rep	method	rf
easy	1X	AB|CD	0.05	40	CASTER-site	0
easy	1X	AB|CD	0.05	41	CASTER-site	1
easy	1X	AB|CD	0.05	42	CASTER-site	0
easy	1X	AB|CD	0.05	43	CASTER-site	0
easy	1X	AB|CD	0.05	44	CASTER-site	0
easy	1X	AB|CD	0.05	45	CASTER-site	1
easy	1X	AB|CD	0.05	46	CASTER-site	0
easy	1X	AB|CD	0.05	47	CASTER-site	0
easy	1X	AB|CD	0.05	48	CASTER-site	1
easy	1X	AB|CD	0.05	49	CASTER-site	0
easy	1X	AB|CD	0.05	50	CASTER-site	0
easy	1X	AB|CD	0.05	51	CASTER-site	0
easy	1X	AB|CD	0.05	52	CASTER-site	0
easy	1X	AB|CD	0.05	53	CASTER-site	0
easy	1X	AB|CD	0.05	54	CASTER-site	1
easy	1X	AB|CD	0.05	55	CASTER-site	0
easy	1X	AB|CD	0.05	56	CASTER-site	0
easy	1X	AB|CD	0.05	57	CASTER-site	0
easy	1X	AB|CD	0.05	58	CASTER-site	0
easy	1X	AB|CD	0.05	59	CASTER-site	0
easy	1X	AB|CD	0.05	60	CASTER-site	0
easy	1X	AB|CD	0.05	61	CASTER-site	0
easy	1X	AB|CD	0.05	62	CASTER-site	0
easy	1X	AB|CD	0.05	63	CASTER-site	0
easy	1X	AB|CD	0.05	64	CASTER-site	0
easy	1X	AB|CD	0.05	65	CASTER-site	0
easy	1X	AB|CD	0.05	66	CASTER-site	0
easy	1X	AB|CD	0.05	67	CASTER-site	0
easy	1X	AB|CD	0.05	68	CASTER-site	0
easy	1X	AB|CD	0.05	69	CASTER-site	0
easy	1X	AB|CD	0.05	70	CASTER-site	0
easy	1X	AB|CD	0.05	71	CASTER-site	1
easy	1X	AB|CD	0.05	72	CASTER-site	0
easy	1X	AB|CD	0.05	73	CASTER-site	0
easy	1X	AB|CD	0.05	74	CASTER-site	0
easy	1X	AB|CD	0.05	75	CASTER-site	0
easy	1X	AB|CD	0.05	76	CASTER-site	0
easy	1X	AB|CD	0.05	77	CASTER-site	0
easy	1X	AB|CD	0.05	78	CASTER-site	1
easy	1X	AB|CD	0.05	79	CASTER-site	0
easy	1X	AB|CD	0.05	80	CASTER-site	0
easy	1X	AB|CD	0.05	81	CASTER-site	1
easy	1X	AB|CD	0.05	82	CASTER-site	0
easy	1X	AB|CD	0.05	83	CASTER-site	0
easy	1X	AB|CD	0.05	84	CASTER-site	0
easy	1X	AB|CD	0.05	85	CASTER-site	0
easy	1X	AB|CD	0.05	86	CASTER-site	0
easy	1X	AB|CD	0.05	87	CASTER-site	0
easy	1X	AB|CD	0.05	88	CASTER-site	1
easy	1X	AB|CD	0.05	89	CASTER-site	0
easy	1X	AB|CD	0.05	90	CASTER-site	0
easy	1X	AB|CD	0.05	91	CASTER-site	0
easy	1X	AB|CD	0.05	92	CASTER-site	0
easy	1X	AB|CD	0.05	93	CASTER-site	0
easy	1X	AB|CD	0.05	94	CASTER-site	0
easy	1X	AB|CD	0.05	95	CASTER-site	0
easy	1X	AB|CD	0.05	96	CASTER-site	0
easy	1X	AB|CD	0.05	97	CASTER-site	0
easy	1X	AB|CD	0.05	98	CASTER-site	0
easy	1X	AB|CD	0.05	99	CASTER-site	1
easy	1X	AB|CD	0.05	100	CASTER-site	0
easy	1X	AC|BD	0.05	1	CASTER-site	0
easy	1X	AC|BD	0.05	2	CASTER-site	0
easy	1X	AC|BD	0.05	3	CASTER-site	0
easy	1X	AC|BD	0.05	4	CASTER-site	0
easy	1X	AC|BD	0.05	5	CASTER-site	1
easy	1X	AC|BD	0.05	6	CASTER-site	0
easy	1X	AC|BD	0.05	7	CASTER-site	0
easy	1X	AC|BD	0.05	8	CASTER-site	0
easy	1X	AC|BD	0.05	9	CASTER-site	1
easy	1X	AC|BD	0.05	10	CASTER-site	0
easy	1X	AC|BD	0.05	11	CASTER-site	0
easy	1X	AC|BD	0.05	12	CASTER-site	0
easy	1X	AC|BD	0.05	13	CASTER-site	0
easy	1X	AC|BD	0.05	14	CASTER-site	0
easy	1X	AC|BD	0.05	15	CASTER-site	1
easy	1X	AC|BD	0.05	16	CASTER-site	1
easy	1X	AC|BD	0.05	17	CASTER-site	1
easy	1X	AC|BD	0.05	18	CASTER-site	0
easy	1X	AC|BD	0.05	19	CASTER-site	1
easy	1X	AC|BD	0.05	20	CASTER-site	0
easy	1X	AC|BD	0.05	21	CASTER-site	0
easy	1X	AC|BD	0.05	22	CASTER-site	1
easy	1X	AC|BD	0.05	23	CASTER-site	1
easy	1X	AC|BD	0.05	24	CASTER-site	0
easy	1X	AC|BD	0.05	25	CASTER-site	0
easy	1X	AC|BD	0.05	26	CASTER-site	0
easy	1X	AC|BD	0.05	27	CASTER-site	1
easy	1X	AC|BD	0.05	28	CASTER-site	1
easy	1X	AC|BD	0.05	29	CASTER-site	0
easy	1X	AC|BD	0.05	30	CASTER-site	0
easy	1X	AC|BD	0.05	31	CASTER-site	0
easy	1X	AC|BD	0.05	32	CASTER-site	1
easy	1X	AC|BD	0.05	33	CASTER-site	0
easy	1X	AC|BD	0.05	34	CASTER-site	0
easy	1X	AC|BD	0.05	35	CASTER-site	0
easy	1X	AC|BD	0.05	36	CASTER-site	1
easy	1X	AC|BD	0.05	37	CASTER-site	1
easy	1X	AC|BD	0.05	38	CASTER-site	0
easy	1X	AC|BD	0.05	39	CASTER-site	0
easy	1X	AC|BD	0.05	40	CASTER-site	0
easy	1X	AC|BD	0.05	41	CASTER-site	0
easy	1X	AC|BD	0.05	42	CASTER-site	0
easy	1X	AC|BD	0.05	43	CASTER-site	0
easy	1X	AC|BD	0.05	44	CASTER-site	0
easy	1X	AC|BD	0.05	45	CASTER-site	0
easy	1X	AC|BD	0.05	46	CASTER-site	1
easy	1X	AC|BD	0.05	47	CASTER-site	0
easy	1X	AC|BD	0.05	48	CASTER-site	0
easy	1X	AC|BD	0.05	49	CASTER-site	0
easy	1X	AC|BD	0.05	50	CASTER-site	0
easy	1X	AC|BD	0.05	51	CASTER-site	0
easy	1X	AC|BD	0.05	52	CASTER-site	0
easy	1X	AC|BD	0.05	53	CASTER-site	0
easy	1X	AC|BD	0.05	54	CASTER-site	1
easy	1X	AC|BD	0.05	55	CASTER-site	0
easy	1X	AC|BD	0.05	56	CASTER-site	1
easy	1X	AC|BD	0.05	57	CASTER-site	0
easy	1X	AC|BD	0.05	58	CASTER-site	0
easy	1X	AC|BD	0.05	59	CASTER-site	0
easy	1X	AC|BD	0.05	60	CASTER-site	0
easy	1X	AC|BD	0.05	61	CASTER-site	0
easy	1X	AC|BD	0.05	62	CASTER-site	0
easy	1X	AC|BD	0.05	63	CASTER-site	1
easy	1X	AC|BD	0.05	64	CASTER-site	0
easy	1X	AC|BD	0.05	65	CASTER-site	0
easy	1X	AC|BD	0.05	66	CASTER-site	0
easy	1X	AC|BD	0.05	67	CASTER-site	0
easy	1X	AC|BD	0.05	68	CASTER-site	0
easy	1X	AC|BD	0.05	69	CASTER-site	0
easy	1X	AC|BD	0.05	70	CASTER-site	0
easy	1X	AC|BD	0.05	71	CASTER-site	0
easy	1X	AC|BD	0.05	72	CASTER-site	0
easy	1X	AC|BD	0.05	73	CASTER-site	0
easy	1X	AC|BD	0.05	74	CASTER-site	0
easy	1X	AC|BD	0.05	75	CASTER-site	0
easy	1X	AC|BD	0.05	76	CASTER-site	1
easy	1X	AC|BD	0.05	77	CASTER-site	1
easy	1X	AC|BD	0.05	78	CASTER-site	0
easy	1X	AC|BD	0.05	79	CASTER-site	0
easy	1X	AC|BD	0.05	80	CASTER-site	0
easy	1X	AC|BD	0.05	81	CASTER-site	0
easy	1X	AC|BD	0.05	82	CASTER-site	0
easy	1X	AC|BD	0.05	83	CASTER-site	0
easy	1X	AC|BD	0.05	84	CASTER-site	1
easy	1X	AC|BD	0.05	85	CASTER-site	0
easy	1X	AC|BD	0.05	86	CASTER-site	1
easy	1X	AC|BD	0.05	87	CASTER-site	0
easy	1X	AC|BD	0.05	88	CASTER-site	0
easy	1X	AC|BD	0.05	89	CASTER-site	0
easy	1X	AC|BD	0.05	90	CASTER-site	1
easy	1X	AC|BD	0.05	91	CASTER-site	0
easy	1X	AC|BD	0.05	92	CASTER-site	0
easy	1X	AC|BD	0.05	93	CASTER-site	0
easy	1X	AC|BD	0.05	94	CASTER-site	0
easy	1X	AC|BD	0.05	95	CASTER-site	1
easy	1X	AC|BD	0.05	96	CASTER-site	1
easy	1X	AC|BD	0.05	97	CASTER-site	0
easy	1X	AC|BD	0.05	98	CASTER-site	0
easy	1X	AC|BD	0.05	99	CASTER-site	0
easy	1X	AC|BD	0.05	100	CASTER-site	0
easy	1X	BC|AD	0.05	1	CASTER-site	0
easy	1X	BC|AD	0.05	2	CASTER-site	1
easy	1X	BC|AD	0.05	3	CASTER-site	0
easy	1X	BC|AD	0.05	4	CASTER-site	0
easy	1X	BC|AD	0.05	5	CASTER-site	0
easy	1X	BC|AD	0.05	6	CASTER-site	1
easy	1X	BC|AD	0.05	7	CASTER-site	0
easy	1X	BC|AD	0.05	8	CASTER-site	1
easy	1X	BC|AD	0.05	9	CASTER-site	1
easy	1X	BC|AD	0.05	10	CASTER-site	0
easy	1X	BC|AD	0.05	11	CASTER-site	1
easy	1X	BC|AD	0.05	12	CASTER-site	0
easy	1X	BC|AD	0.05	13	CASTER-site	0
easy	1X	BC|AD	0.05	14	CASTER-site	0
easy	1X	BC|AD	0.05	15	CASTER-site	0
easy	1X	BC|AD	0.05	16	CASTER-site	0
easy	1X	BC|AD	0.05	17	CASTER-site	0
easy	1X	BC|AD	0.05	18	CASTER-site	1
easy	1X	BC|AD	0.05	19	CASTER-site	0
easy	1X	BC|AD	0.05	20	CASTER-site	0
easy	1X	BC|AD	0.05	21	CASTER-site	0
easy	1X	BC|AD	0.05	22	CASTER-site	0
easy	1X	BC|AD	0.05	23	CASTER-site	0
easy	1X	BC|AD	0.05	24	CASTER-site	0
easy	1X	BC|AD	0.05	25	CASTER-site	0
easy	1X	BC|AD	0.05	26	CASTER-site	0
easy	1X	BC|AD	0.05	27	CASTER-site	0
easy	1X	BC|AD	0.05	28	CASTER-site	0
easy	1X	BC|AD	0.05	29	CASTER-site	1
easy	1X	BC|AD	0.05	30	CASTER-site	0
easy	1X	BC|AD	0.05	31	CASTER-site	0
easy	1X	BC|AD	0.05	32	CASTER-site	1
easy	1X	BC|AD	0.05	33	CASTER-site	1
easy	1X	BC|AD	0.05	34	CASTER-site	0
easy	1X	BC|AD	0.05	35	CASTER-site	0
easy	1X	BC|AD	0.05	36	CASTER-site	1
easy	1X	BC|AD	0.05	37	CASTER-site	0
easy	1X	BC|AD	0.05	38	CASTER-site	0
easy	1X	BC|AD	0.05	39	CASTER-site	0
easy	1X	BC|AD	0.05	40	CASTER-site	0
easy	1X	BC|AD	0.05	41	CASTER-site	0
easy	1X	BC|AD	0.05	42	CASTER-site	0
easy	1X	BC|AD	0.05	43	CASTER-site	0
easy	1X	BC|AD	0.05	44	CASTER-site	0
easy	1X	BC|AD	0.05	45	CASTER-site	0
easy	1X	BC|AD	0.05	46	CASTER-site	1
easy	1X	BC|AD	0.05	47	CASTER-site	0
easy	1X	BC|AD	0.05	48	CASTER-site	1
easy	1X	BC|AD	0.05	49	CASTER-site	0
easy	1X	BC|AD	0.05	50	CASTER-site	0
easy	1X	BC|AD	0.05	51	CASTER-site	0
easy	1X	BC|AD	0.05	52	CASTER-site	0
easy	1X	BC|AD	0.05	53	CASTER-site	0
easy	1X	BC|AD	0.05	54	CASTER-site	0
easy	1X	BC|AD	0.05	55	CASTER-site	0
easy	1X	BC|AD	0.05	56	CASTER-site	0
easy	1X	BC|AD	0.05	57	CASTER-site	0
easy	1X	BC|AD	0.05	58	CASTER-site	0
easy	1X	BC|AD	0.05	59	CASTER-site	0
easy	1X	BC|AD	0.05	60	CASTER-site	0
easy	1X	BC|AD	0.05	61	CASTER-site	0
easy	1X	BC|AD	0.05	62	CASTER-site	0
easy	1X	BC|AD	0.05	63	CASTER-site	0
easy	1X	BC|AD	0.05	64	CASTER-site	0
easy	1X	BC|AD	0.05	65	CASTER-site	0
easy	1X	BC|AD	0.05	66	CASTER-site	0
easy	1X	BC|AD	0.05	67	CASTER-site	1
easy	1X	BC|AD	0.05	68	CASTER-site	0
easy	1X	BC|AD	0.05	69	CASTER-site	0
easy	1X	BC|AD	0.05	70	CASTER-site	0
easy	1X	BC|AD	0.05	71	CASTER-site	0
easy	1X	BC|AD	0.05	72	CASTER-site	0
easy	1X	BC|AD	0.05	73	CASTER-site	0
easy	1X	BC|AD	0.05	74	CASTER-site	0
easy	1X	BC|AD	0.05	75	CASTER-site	1
easy	1X	BC|AD	0.05	76	CASTER-site	0
easy	1X	BC|AD	0.05	77	CASTER-site	0
easy	1X	BC|AD	0.05	78	CASTER-site	0
easy	1X	BC|AD	0.05	79	CASTER-site	0
easy	1X	BC|AD	0.05	80	CASTER-site	0
easy	1X	BC|AD	0.05	81	CASTER-site	0
easy	1X	BC|AD	0.05	82	CASTER-site	0
easy	1X	BC|AD	0.05	83	CASTER-site	1
easy	1X	BC|AD	0.05	84	CASTER-site	0
easy	1X	BC|AD	0.05	85	CASTER-site	0
easy	1X	BC|AD	0.05	86	CASTER-site	0
easy	1X	BC|AD	0.05	87	CASTER-site	0
easy	1X	BC|AD	0.05	88	CASTER-site	0
easy	1X	BC|AD	0.05	89	CASTER-site	1
easy	1X	BC|AD	0.05	90	CASTER-site	0
easy	1X	BC|AD	0.05	91	CASTER-site	0
easy	1X	BC|AD	0.05	92	CASTER-site	0
easy	1X	BC|AD	0.05	93	CASTER-site	0
easy	1X	BC|AD	0.05	94	CASTER-site	1
easy	1X	BC|AD	0.05	95	CASTER-site	0
easy	1X	BC|AD	0.05	96	CASTER-site	0
easy	1X	BC|AD	0.05	97	CASTER-site	0
easy	1X	BC|AD	0.05	98	CASTER-site	0
easy	1X	BC|AD	0.05	99	CASTER-site	0
easy	1X	BC|AD	0.05	100	CASTER-site	0
easy	1X	AB|CD	0.05	1	CASTER-pair	0
easy	1X	AB|CD	0.05	2	CASTER-pair	0
easy	1X	AB|CD	0.05	3	CASTER-pair	0
easy	1X	AB|CD	0.05	4	CASTER-pair	0
easy	1X	AB|CD	0.05	5	CASTER-pair	0
easy	1X	AB|CD	0.05	6	CASTER-pair	1
easy	1X	AB|CD	0.05	7	CASTER-pair	0
easy	1X	AB|CD	0.05	8	CASTER-pair	0
easy	1X	AB|CD	0.05	9	CASTER-pair	1
easy	1X	AB|CD	0.05	10	CASTER-pair	0
easy	1X	AB|CD	0.05	11	CASTER-pair	0
easy	1X	AB|CD	0.05	12	CASTER-pair	0
easy	1X	AB|CD	0.05	13	CASTER-pair	0
easy	1X	AB|CD	0.05	14	CASTER-pair	0
easy	1X	AB|CD	0.05	15	CASTER-pair	0
easy	1X	AB|CD	0.05	16	CASTER-pair	0
easy	1X	AB|CD	0.05	17	CASTER-pair	0
easy	1X	AB|CD	0.05	18	CASTER-pair	0
easy	1X	AB|CD	0.05	19	CASTER-pair	0
easy	1X	AB|CD	0.05	20	CASTER-pair	0
easy	1X	AB|CD	0.05	21	CASTER-pair	0
easy	1X	AB|CD	0.05	22	CASTER-pair	0
easy	1X	AB|CD	0.05	23	CASTER-pair	0
easy	1X	AB|CD	0.05	24	CASTER-pair	1
easy	1X	AB|CD	0.05	25	CASTER-pair	0
easy	1X	AB|CD	0.05	26	CASTER-pair	0
easy	1X	AB|CD	0.05	27	CASTER-pair	0
easy	1X	AB|CD	0.05	28	CASTER-pair	0
easy	1X	AB|CD	0.05	29	CASTER-pair	0
easy	1X	AB|CD	0.05	30	CASTER-pair	0
easy	1X	AB|CD	0.05	31	CASTER-pair	0
easy	1X	AB|CD	0.05	32	CASTER-pair	1
easy	1X	AB|CD	0.05	33	CASTER-pair	0
easy	1X	AB|CD	0.05	34	CASTER-pair	0
easy	1X	AB|CD	0.05	35	CASTER-pair	0
easy	1X	AB|CD	0.05	36	CASTER-pair	0
easy	1X	AB|CD	0.05	37	CASTER-pair	0
easy	1X	AB|CD	0.05	38	CASTER-pair	0
easy	1X	AB|CD	0.05	39	CASTER-pair	0
easy	1X	AB|CD	0.05	40	CASTER-pair	0
easy	1X	AB|CD	0.05	41	CASTER-pair	0
easy	1X	AB|CD	0.05	42	CASTER-pair	0
easy	1X	AB|CD	0.05	43	CASTER-pair	0
easy	1X	AB|CD	0.05	44	CASTER-pair	0
easy	1X	AB|CD	0.05	45	CASTER-pair	0
easy	1X	AB|CD	0.05	46	CASTER-pair	0
easy	1X	AB|CD	0.05	47	CASTER-pair	0
easy	1X	AB|CD	0.05	48	CASTER-pair	0
easy	1X	AB|CD	0.05	49	CASTER-pair	0
easy	1X	AB|CD	0.05	50	CASTER-pair	0
easy	1X	AB|CD	0.05	51	CASTER-pair	0
easy	1X	AB|CD	0.05	52	CASTER-pair	1
easy	1X	AB|CD	0.05	53	CASTER-pair	0
easy	1X	AB|CD	0.05	54	CASTER-pair	1
easy	1X	AB|CD	0.05	55	CASTER-pair	0
easy	1X	AB|CD	0.05	56	CASTER-pair	0
easy	1X	AB|CD	0.05	57	CASTER-pair	0
easy	1X	AB|CD	0.05	58	CASTER-pair	0
easy	1X	AB|CD	0.05	59	CASTER-pair	0
easy	1X	AB|CD	0.05	60	CASTER-pair	0
easy	1X	AB|CD	0.05	61	CASTER-pair	0
easy	1X	AB|CD	0.05	62	CASTER-pair	0
easy	1X	AB|CD	0.05	63	CASTER-pair	1
easy	1X	AB|CD	0.05	64	CASTER-pair	0
easy	1X	AB|CD	0.05	65	CASTER-pair	0
easy	1X	AB|CD	0.05	66	CASTER-pair	0
easy	1X	AB|CD	0.05	67	CASTER-pair	0
easy	1X	AB|CD	0.05	68	CASTER-pair	0
easy	1X	AB|CD	0.05	69	CASTER-pair	0
easy	1X	AB|CD	0.05	70	CASTER-pair	0
easy	1X	AB|CD	0.05	71	CASTER-pair	0
easy	1X	AB|CD	0.05	72	CASTER-pair	0
easy	1X	AB|CD	0.05	73	CASTER-pair	0
easy	1X	AB|CD	0.05	74	CASTER-pair	0
easy	1X	AB|CD	0.05	75	CASTER-pair	0
easy	1X	AB|CD	0.05	76	CASTER-pair	0
easy	1X	AB|CD	0.05	77	CASTER-pair	0
easy	1X	AB|CD	0.05	78	CASTER-pair	1
easy	1X	AB|CD	0.05	79	CASTER-pair	0
easy	1X	AB|CD	0.05	80	CASTER-pair	0
easy	1X	AB|CD	0.05	81	CASTER-pair	1
easy	1X	AB|CD	0.05	82	CASTER-pair	0
easy	1X	AB|CD	0.05	83	CASTER-pair	0
easy	1X	AB|CD	0.05	84	CASTER-pair	0
easy	1X	AB|CD	0.05	85	CASTER-pair	0
easy	1X	AB|CD	0.05	86	CASTER-pair	0
easy	1X	AB|CD	0.05	87	CASTER-pair	0
easy	1X	AB|CD	0.05	88	CASTER-pair	0
easy	1X	AB|CD	0.05	89	CASTER-pair	0
easy	1X	AB|CD	0.05	90	CASTER-pair	0
easy	1X	AB|CD	0.05	91	CASTER-pair	0
easy	1X	AB|CD	0.05	92	CASTER-pair	0
easy	1X	AB|CD	0.05	93	CASTER-pair	0
easy	1X	AB|CD	0.05	94	CASTER-pair	0
easy	1X	AB|CD	0.05	95	CASTER-pair	0
easy	1X	AB|CD	0.05	96	CASTER-pair	0
easy	1X	AB|CD	0.05	97	CASTER-pair	1
easy	1X	AB|CD	0.05	98	CASTER-pair	1
easy	1X	AB|CD	0.05	99	CASTER-pair	0
easy	1X	AB|CD	0.05	100	CASTER-pair	0
easy	1X	AC|BD	0.05	1	CASTER-pair	0
easy	1X	AC|BD	0.05	2	CASTER-pair	1
easy	1X	AC|BD	0.05	3	CASTER-pair	0
easy	1X	AC|BD	0.05	4	CASTER-pair	0
easy	1X	AC|BD	0.05	5	CASTER-pair	0
easy	1X	AC|BD	0.05	6	CASTER-pair	0
easy	1X	AC|BD	0.05	7	CASTER-pair	0
easy	1X	AC|BD	0.05	8	CASTER-pair	0
easy	1X	AC|BD	0.05	9	CASTER-pair	0
easy	1X	AC|BD	0.05	10	CASTER-pair	0
easy	1X	AC|BD	0.05	11	CASTER-pair	0
easy	1X	AC|BD	0.05	12	CASTER-pair	0
easy	1X	AC|BD	0.05	13	CASTER-pair	0
easy	1X	AC|BD	0.05	14	CASTER-pair	0
easy	1X	AC|BD	0.05	15	CASTER-pair	0
easy	1X	AC|BD	0.05	16	CASTER-pair	0
easy	1X	AC|BD	0.05	17	CASTER-pair	0
easy	1X	AC|BD	0.05	18	CASTER-pair	1
easy	1X	AC|BD	0.05	19	CASTER-pair	0
easy	1X	AC|BD	0.05	20	CASTER-pair	0
easy	1X	AC|BD	0.05	21	CASTER-pair	0
easy	1X	AC|BD	0.05	22	CASTER-pair	0
easy	1X	AC|BD	0.05	23	CASTER-pair	0
easy	1X	AC|BD	0.05	24	CASTER-pair	0
easy	1X	AC|BD	0.05	25	CASTER-pair	0
easy	1X	AC|BD	0.05	26	CASTER-pair	1
easy	1X	AC|BD	0.05	27	CASTER-pair	0
easy	1X	AC|BD	0.05	28	CASTER-pair	1
easy	1X	AC|BD	0.05	29	CASTER-pair	0
easy	1X	AC|BD	0.05	30	CASTER-pair	0
easy	1X	AC|BD	0.05	31	CASTER-pair	0
easy	1X	AC|BD	0.05	32	CASTER-pair	1
easy	1X	AC|BD	0.05	33	CASTER-pair	0
easy	1X	AC|BD	0.05	34	CASTER-pair	0
easy	1X	AC|BD	0.05	35	CASTER-pair	1
easy	1X	AC|BD	0.05	36	CASTER-pair	0
easy	1X	AC|BD	0.05	37	CASTER-pair	0
easy	1X	AC|BD	0.05	38	CASTER-pair	0
easy	1X	AC|BD	0.05	39	CASTER-pair	0
easy	1X	AC|BD	0.05	40	CASTER-pair	0
easy	1X	AC|BD	0.05	41	CASTER-pair	0
easy	1X	AC|BD	0.05	42	CASTER-pair	0
easy	1X	AC|BD	0.05	43	CASTER-pair	0
easy	1X	AC|BD	0.05	44	CASTER-pair	1
easy	1X	AC|BD	0.05	45	CASTER-pair	0
easy	1X	AC|BD	0.05	46	CASTER-pair	0
easy	1X	AC|BD	0.05	47	CASTER-pair	0
easy	1X	AC|BD	0.05	48	CASTER-pair	0
easy	1X	AC|BD	0.05	49	CASTER-pair	0
easy	1X	AC|BD	0.05	50	CASTER-pair	0
easy	1X	AC|BD	0.05	51	CASTER-pair	1
easy	1X	AC|BD	0.05	52	CASTER-pair	0
easy	1X	AC|BD	0.05	53	CASTER-pair	0
easy	1X	AC|BD	0.05	54	CASTER-pair	1
easy	1X	AC|BD	0.05	55	CASTER-pair	0
easy	1X	AC|BD	0.05	56	CASTER-pair	1
easy	1X	AC|BD	0.05	57	CASTER-pair	0
easy	1X	AC|BD	0.05	58	CASTER-pair	0
easy	1X	AC|BD	0.05	59	CASTER-pair	0
easy	1X	AC|BD	0.05	60	CASTER-pair	0
easy	1X	AC|BD	0.05	61	CASTER-pair	0
easy	1X	AC|BD	0.05	62	CASTER-pair	0
easy	1X	AC|BD	0.05	63	CASTER-pair	1
easy	1X	AC|BD	0.05	64	CASTER-pair	0
easy	1X	AC|BD	0.05	65	CASTER-pair	0
easy	1X	AC|BD	0.05	66	CASTER-pair	0
easy	1X	AC|BD	0.05	67	CASTER-pair	0
easy	1X	AC|BD	0.05	68	CASTER-pair	0
easy	1X	AC|BD	0.05	69	CASTER-pair	0
easy	1X	AC|BD	0.05	70	CASTER-pair	0
easy	1X	AC|BD	0.05	71	CASTER-pair	0
easy	1X	AC|BD	0.05	72	CASTER-pair	0
easy	1X	AC|BD	0.05	73	CASTER-pair	0
easy	1X	AC|BD	0.05	74	CASTER-pair	0
easy	1X	AC|BD	0.05	75	CASTER-pair	1
easy	1X	AC|BD	0.05	76	CASTER-pair	0
easy	1X	AC|BD	0.05	77	CASTER-pair	0
easy	1X	AC|BD	0.05	78	CASTER-pair	0
easy	1X	AC|BD	0.05	79	CASTER-pair	1
easy	1X	AC|BD	0.05	80	CASTER-pair	0
easy	1X	AC|BD	0.05	81	CASTER-pair	0
easy	1X	AC|BD	0.05	82	CASTER-pair	0
easy	1X	AC|BD	0.05	83	CASTER-pair	0
easy	1X	AC|BD	0.05	84	CASTER-pair	1
easy	1X	AC|BD	0.05	85	CASTER-pair	0
easy	1X	AC|BD	0.05	86	CASTER-pair	0
easy	1X	AC|BD	0.05	87	CASTER-pair	0
easy	1X	AC|BD	0.05	88	CASTER-pair	0
easy	1X	AC|BD	0.05	89	CASTER-pair	0
easy	1X	AC|BD	0.05	90	CASTER-pair	1
easy	1X	AC|BD	0.05	91	CASTER-pair	0
easy	1X	AC|BD	0.05	92	CASTER-pair	0
easy	1X	AC|BD	0.05	93	CASTER-pair	0
easy	1X	AC|BD	0.05	94	CASTER-pair	0
easy	1X	AC|BD	0.05	95	CASTER-pair	0
easy	1X	AC|BD	0.05	96	CASTER-pair	0
easy	1X	AC|BD	0.05	97	CASTER-pair	1
easy	1X	AC|BD	0.05	98	CASTER-pair	0
easy	1X	AC|BD	0.05	99	CASTER-pair	0
easy	1X	AC|BD	0.05	100	CASTER-pair	0
easy	1X	BC|AD	0.05	1	CASTER-pair	0
easy	1X	BC|AD	0.05	2	CASTER-pair	1
easy	1X	BC|AD	0.05	3	CASTER-pair	0
easy	1X	BC|AD	0.05	4	CASTER-pair	0
easy	1X	BC|AD	0.05	5	CASTER-pair	0
easy	1X	BC|AD	0.05	6	CASTER-pair	0
easy	1X	BC|AD	0.05	7	CASTER-pair	0
easy	1X	BC|AD	0.05	8	CASTER-pair	0
easy	1X	BC|AD	0.05	9	CASTER-pair	0
easy	1X	BC|AD	0.05	10	CASTER-pair	0
easy	1X	BC|AD	0.05	11	CASTER-pair	0
easy	1X	BC|AD	0.05	12	CASTER-pair	0
easy	1X	BC|AD	0.05	13	CASTER-pair	0
easy	1X	BC|AD	0.05	14	CASTER-pair	0
easy	1X	BC|AD	0.05	15	CASTER-pair	0
easy	1X	BC|AD	0.05	16	CASTER-pair	0
easy	1X	BC|AD	0.05	17	CASTER-pair	0
easy	1X	BC|AD	0.05	18	CASTER-pair	0
easy	1X	BC|AD	0.05	19	CASTER-pair	1
easy	1X	BC|AD	0.05	20	CASTER-pair	0
easy	1X	BC|AD	0.05	21	CASTER-pair	0
easy	1X	BC|AD	0.05	22	CASTER-pair	0
easy	1X	BC|AD	0.05	23	CASTER-pair	0
easy	1X	BC|AD	0.05	24	CASTER-pair	0
easy	1X	BC|AD	0.05	25	CASTER-pair	0
easy	1X	BC|AD	0.05	26	CASTER-pair	0
easy	1X	BC|AD	0.05	27	CASTER-pair	0
easy	1X	BC|AD	0.05	28	CASTER-pair	0
easy	1X	BC|AD	0.05	29	CASTER-pair	0
easy	1X	BC|AD	0.05	30	CASTER-pair	0
easy	1X	BC|AD	0.05	31	CASTER-pair	0
easy	1X	BC|AD	0.05	32	CASTER-pair	0
easy	1X	BC|AD	0.05	33	CASTER-pair	1
easy	1X	BC|AD	0.05	34	CASTER-pair	0
easy	1X	BC|AD	0.05	35	CASTER-pair	0
easy	1X	BC|AD	0.05	36	CASTER-pair	0
easy	1X	BC|AD	0.05	37	CASTER-pair	0
easy	1X	BC|AD	0.05	38	CASTER-pair	0
easy	1X	BC|AD	0.05	39	CASTER-pair	0
easy	1X	BC|AD	0.05	40	CASTER-pair	0
easy	1X	BC|AD	0.05	41	CASTER-pair	0
easy	1X	BC|AD	0.05	42	CASTER-pair	0
easy	1X	BC|AD	0.05	43	CASTER-pair	0
easy	1X	BC|AD	0.05	44	CASTER-pair	0
easy	1X	BC|AD	0.05	45	CASTER-pair	0
easy	1X	BC|AD	0.05	46	CASTER-pair	0
easy	1X	BC|AD	0.05	47	CASTER-pair	0
